IP,Country,Download,Upload,Latency,ISP,Timestamp,Latitude,Longitude,ConnectionType,DeviceID,POP,AppID,ExchangeName
188.236.103.129 HTTP/1.1,KW,2.651,29.795,36,0,1544804357353,29.3697,47.9783,cellular,057a591b-d416-464a-9db5-6ee774f81c85,KWI,13224155,Mopub
37.37.109.74 HTTP/1.1,KW,3.335,11.940,48,0,1544804357953,29.3697,47.9783,fixed,509985e0-d84f-4e3f-986f-310603046606,KWI,13224155,Mopub
91.140.131.111 HTTP/1.1,GB,1.581,2.860,388,0,1544804358152,29.3697,47.9783,fixed,24bfc30a-5140-4386-8772-344a47f6576f,LHR,13224155,Mopub
37.231.35.25 HTTP/1.1,DE,1.308,4.071,157,0,1544804358654,29.3697,47.9783,cellular,c11a0175-3b1a-4a56-8bfa-e898a110a787,FRA,16311667,Mopub
37.231.198.35 HTTP/1.1,DE,10.983,5.386,128,0,1544804359059,29.3697,47.9783,cellular,5615cd5f-50dd-4b55-9964-b770b24a7d05,FRA,783426,Mopub
188.70.32.80 HTTP/1.1,PL,5.285,12.673,253,0,1544804359554,29.3697,47.9783,cellular,252e2ba5-cb6b-4358-bb1c-419e50e14d31,CDG,15846075,Mopub
94.128.99.192 HTTP/1.1,DE,2.098,0.000,167,0,1544804359752,29.3697,47.9783,cellular,0d44a003-59f0-4d14-9dae-39f43da8e02c,FRA,683207,Mopub
178.161.98.153 HTTP/1.1,KW,1.496,23.398,55,0,1544804360259,29.3697,47.9783,fixed,f118baa8-ebbc-4e53-bcaa-a14a9c031730,KWI,1368560,Mopub
188.236.37.69 HTTP/1.1,KW,6.648,12.532,59,0,1544804360454,29.3697,47.9783,fixed,0615804b-364f-47df-a2e2-51a2b74d517d,KWI,683207,Mopub
37.39.137.235 HTTP/1.1,KW,22.979,9.881,41,0,1544804360459,29.3697,47.9783,cellular,dc63f197-fa7c-4411-871c-d5c20a2b025a,KWI,13224155,Mopub
37.39.26.134 HTTP/1.1,KW,1.056,19.085,49,0,1544804360454,29.3697,47.9783,cellular,cb81fafa-2c97-4469-8c43-5cad66da5e97,KWI,783426,Mopub
37.38.61.145 HTTP/1.1,KW,0.630,5.540,69,0,1544804360553,29.3697,47.9783,fixed,3fdb80cc-5072-4703-8ce7-f5fb7c0ac763,KWI,100414,Mopub
37.231.67.144 HTTP/1.1,DE,21.165,23.550,181,0,1544804360655,29.3697,47.9783,cellular,6171ca14-7036-41bd-9b31-dbe6d3f27cbc,FRA,683207,Mopub
94.128.109.193 HTTP/1.1,DE,2.535,5.699,157,0,1544804361053,29.3697,47.9783,cellular,cd91ad7a-ce87-40a8-95e8-353279bb9f1a,FRA,783426,Mopub
188.236.202.111 HTTP/1.1,KW,16.748,13.534,47,0,1544804361153,29.3697,47.9783,cellular,6c80b540-beea-478e-9841-33d0d1ade4fe,KWI,100414,Mopub
46.186.177.249 HTTP/1.1,KW,1.905,26.105,63,0,1544804361153,29.3697,47.9783,fixed,bb6102e7-e64a-4aa8-805a-ece95d1dec45,KWI,100503,Mopub
37.231.13.5 HTTP/1.1,DE,22.870,22.812,137,0,1544804361352,29.3697,47.9783,cellular,87896ac0-63a8-4468-8545-5ce5ff5aaf79,FRA,100414,Mopub
188.70.57.27 HTTP/1.1,PL,10.691,10.718,140,0,1544804361354,29.3697,47.9783,cellular,22f4575d-4747-40aa-8928-8faab2d29173,CDG,100665,Mopub
188.70.57.61 HTTP/1.1,PL,22.666,15.351,126,0,1544804361554,29.3697,47.9783,fixed,5e5df39a-b37c-4a58-b5a7-33535fa291a0,CDG,100414,Mopub
37.231.239.38 HTTP/1.1,DE,7.218,25.207,177,0,1544804361954,29.3697,47.9783,fixed,4b54ae1f-bdbb-4b07-afad-81461ec24173,FRA,100940,Mopub
37.39.157.77 HTTP/1.1,KW,13.128,25.755,37,0,1544804362053,29.3697,47.9783,cellular,611cfddd-bb7e-4462-99f9-28b4e38321c6,KWI,13224155,Mopub
188.71.218.108 HTTP/1.1,US,26.427,11.131,171,0,1544804362159,29.3697,47.9783,cellular,3331cbd4-4900-44d4-bb80-ec135643c476,CDG,683207,Mopub
37.39.30.117 HTTP/1.1,KW,9.971,5.104,51,0,1544804362253,29.3697,47.9783,cellular,05a4d8ec-0903-4469-bd49-ec2f0aeb5c9f,KWI,15846075,Mopub
94.129.146.99 HTTP/1.1,DE,22.488,12.121,140,0,1544804362354,29.3697,47.9783,cellular,f948c86c-f90d-446f-88c0-70871264245b,FRA,100501,Mopub
188.236.199.213 HTTP/1.1,KW,7.476,15.815,46,0,1544804362353,29.3697,47.9783,cellular,85eddd8c-5905-4f9f-af72-4dd284b1a4c1,KWI,15846075,Mopub
94.128.71.175 HTTP/1.1,DE,8.092,11.155,152,0,1544804362454,29.3697,47.9783,cellular,e7b3d1b9-7993-4ec5-862d-eb81b6dfc852,FRA,783426,Mopub
37.231.65.61 HTTP/1.1,DE,7.556,11.441,160,0,1544804362453,29.3697,47.9783,cellular,e26cfbcf-0c63-4e5f-b3f9-36f5b17a7eea,FRA,100414,Mopub
37.231.89.5 HTTP/1.1,DE,3.448,9.168,167,0,1544804362553,29.3697,47.9783,cellular,22c072cf-dce4-4582-9808-ecd2540f3629,FRA,100665,Mopub
188.70.17.18 HTTP/1.1,PL,0.543,5.480,188,0,1544804362654,29.3697,47.9783,fixed,2f19dff8-695f-4685-9eec-855ec50b548d,CDG,783426,Mopub
188.70.35.206 HTTP/1.1,US,0.435,2.829,336,0,1544804362654,29.3697,47.9783,cellular,f347af94-c993-4d3f-9dbc-984c8d21950b,CDG,783426,Mopub
78.154.200.36 HTTP/1.1,PL,13.023,17.649,167,0,1544804362753,29.3697,47.9783,fixed,daca262d-a515-4e17-b2f9-542ff82df18b,CDG,13224155,Mopub
188.71.195.146 HTTP/1.1,US,14.567,16.388,203,0,1544804362759,29.3697,47.9783,fixed,ce196592-56bc-4565-ac18-7f87bb39fe93,CDG,100503,Mopub
188.236.81.25 HTTP/1.1,KW,2.275,31.534,46,0,1544804362753,29.3697,47.9783,cellular,0f0418eb-a8d9-445f-bdbb-d7a200ae2ab0,KWI,1392935,Mopub
188.70.42.2 HTTP/1.1,PL,30.893,10.430,177,0,1544804362853,29.3697,47.9783,fixed,99f03a63-fcd0-4ee6-b41e-b82f7a397ba4,CDG,100503,Mopub
94.128.68.239 HTTP/1.1,DE,8.667,0.000,175,0,1544804362859,29.3697,47.9783,cellular,1850fb3b-871d-4755-b5eb-6b31c1879242,FRA,15846075,Mopub
188.71.229.6 HTTP/1.1,US,5.767,4.045,201,0,1544804362954,29.3697,47.9783,cellular,f62857ca-77b2-4f51-99df-1dddf9bf68c2,CDG,100414,Mopub
188.71.217.53 HTTP/1.1,DE,16.511,21.018,179,0,1544804363252,29.3697,47.9783,cellular,4234828e-a03b-48a0-972f-dd520f4ff297,CDG,783426,Mopub
188.71.233.8 HTTP/1.1,DE,8.326,24.732,215,0,1544804363459,29.3697,47.9783,fixed,0291e9ab-c224-4d3f-82ac-e89ac47aa26e,CDG,100665,Mopub
188.71.194.49 HTTP/1.1,PL,13.191,1.578,332,0,1544804363453,29.3697,47.9783,cellular,ecc5e731-ca86-46fc-bfbf-697f2ce6abb0,CDG,783426,Mopub
188.70.21.111 HTTP/1.1,US,15.606,7.185,147,0,1544804363654,29.3697,47.9783,fixed,ef842479-8cd0-40c8-b37d-9eb1180321f8,CDG,15846075,Mopub
37.39.139.103 HTTP/1.1,KW,9.150,16.193,61,0,1544804363953,29.3697,47.9783,cellular,5db1332d-d950-4317-b202-c3e43d20a2d5,KWI,783426,Mopub
37.231.214.13 HTTP/1.1,DE,10.795,7.976,159,0,1544804364053,29.0825,48.1303,cellular,5d65575b-2aea-4384-8cc2-1d9bdb2383a2,FRA,15846075,Mopub
94.128.109.193 HTTP/1.1,DE,2.395,29.414,229,0,1544804364152,29.3697,47.9783,cellular,cd91ad7a-ce87-40a8-95e8-353279bb9f1a,FRA,783426,Mopub
188.71.250.122 HTTP/1.1,FR,13.976,8.291,237,0,1544804364252,29.3697,47.9783,fixed,61c39c2f-f72a-4661-9673-bcfd265186cf,CDG,15846075,Mopub
94.128.75.92 HTTP/1.1,DE,36.101,5.697,156,0,1544804364454,29.3697,47.9783,cellular,9fde6641-5bf2-41f4-8202-a621a3f17e3c,FRA,783426,Mopub
37.231.151.12 HTTP/1.1,DE,53.625,36.773,139,0,1544804364559,29.3697,47.9783,cellular,17d5c894-a5eb-4ba1-9f8d-442cf2cdf6ff,FRA,100501,Mopub
94.128.69.28 HTTP/1.1,DE,1.756,18.190,150,0,1544804364553,29.3697,47.9783,fixed,c8bd39bf-2320-494a-b33d-707bc2118b5a,FRA,683207,Mopub
188.71.249.65 HTTP/1.1,PL,9.105,17.242,240,0,1544804364652,29.3697,47.9783,cellular,829c3fe2-10b0-47c6-bb53-5dea44fb9ae6,CDG,100414,Mopub
94.128.71.86 HTTP/1.1,DE,5.704,14.551,142,0,1544804364654,29.3697,47.9783,cellular,e9ef2d4d-420f-4b54-b73f-664218894c19,FRA,783426,Mopub
188.236.69.95 HTTP/1.1,KW,0.098,19.565,87,0,1544804364753,29.3697,47.9783,cellular,b4ccf674-cdeb-4079-9d19-064517b33d2c,KWI,579914,Mopub
37.231.167.106 HTTP/1.1,DE,1.427,0.000,142,0,1544804365259,29.3697,47.9783,cellular,4122513c-df6b-4bb6-9e02-797bc6175865,FRA,783426,Mopub
37.36.106.9 HTTP/1.1,KW,33.837,18.877,66,0,1544804365259,29.3697,47.9783,fixed,9cff2d50-0237-434c-bf83-db42175030d3,KWI,100414,Mopub
37.231.174.2 HTTP/1.1,DE,18.871,13.977,160,0,1544804365553,29.3697,47.9783,fixed,35483403-a11b-4dfa-b4a7-3ac82525a102,FRA,100665,Mopub
178.161.13.203 HTTP/1.1,KW,2.643,29.480,251,0,1544804366753,29.3697,47.9783,fixed,a15dabf9-7f23-4994-b53e-e9a07da5f7b7,KWI,683207,Mopub
188.70.5.241 HTTP/1.1,US,2.134,26.292,337,0,1544804366754,29.3697,47.9783,cellular,eb79d735-6f97-41c4-ad82-e966762e9fa6,CDG,683207,Mopub
188.71.207.117 HTTP/1.1,FR,17.569,5.819,225,0,1544804367054,29.3697,47.9783,cellular,fce09abd-6aeb-407f-9283-c232a1041b61,CDG,4276220,Mopub
188.236.186.117 HTTP/1.1,KW,8.567,13.629,45,0,1544804367153,29.3697,47.9783,cellular,a6609f2d-e6ab-4e8d-84bd-f13ac6f9bfc2,KWI,15846075,Mopub
37.231.168.2 HTTP/1.1,DE,1.051,0.000,156,0,1544804367352,29.3697,47.9783,cellular,b0514735-b045-4ede-8c38-cc6baa695cfc,FRA,13862159,Mopub
188.70.19.219 HTTP/1.1,FR,8.264,7.970,175,0,1544804367452,29.3697,47.9783,cellular,ad762b12-fe1f-4f71-b8aa-12a20ca2fc4f,CDG,15846075,Mopub
37.231.188.139 HTTP/1.1,DE,5.743,11.684,133,0,1544804367553,29.3697,47.9783,fixed,c994bec7-a604-4db2-a9f6-6979c6c76269,FRA,100501,Mopub
188.71.230.185 HTTP/1.1,US,0.000,8.175,1910,0,1544804367659,29.3697,47.9783,cellular,4dcb605a-1be4-47f8-a7e2-4ca9b8592247,CDG,783426,Mopub
188.236.103.129 HTTP/1.1,KW,5.167,27.883,36,0,1544804367753,29.3697,47.9783,cellular,057a591b-d416-464a-9db5-6ee774f81c85,KWI,13224155,Mopub
94.128.67.72 HTTP/1.1,DE,0.225,9.535,371,0,1544804367854,29.3697,47.9783,cellular,a792c569-252d-42f3-9d49-be6a9d7cf99f,FRA,783426,Mopub
94.128.71.146 HTTP/1.1,DE,1.685,2.141,159,0,1544804367853,29.3697,47.9783,cellular,d91c51eb-f68a-4f9a-8849-75cef9a42977,FRA,13224155,Mopub
31.203.17.235 HTTP/1.1,KW,4.906,0.000,35,0,1544804367853,29.3697,47.9783,fixed,c29a4456-8517-4fc5-a31c-85118c24afbc,KWI,100414,Mopub
37.39.150.58 HTTP/1.1,KW,7.508,3.938,46,0,1544804368059,29.3697,47.9783,cellular,6875040a-69be-4525-b5d1-399ae6c2dd21,KWI,100501,Mopub
37.39.136.132 HTTP/1.1,KW,5.854,5.277,138,0,1544804368353,29.3697,47.9783,cellular,6d17f87c-9217-40aa-94ae-46754b39e3f2,KWI,100414,Mopub
188.70.4.117 HTTP/1.1,PL,4.605,0.000,170,0,1544804368655,29.3697,47.9783,cellular,8c49f975-94ee-498d-bae3-b8ac069a55ad,CDG,4103398,Mopub
37.39.229.121 HTTP/1.1,KW,8.289,33.475,37,0,1544804368753,29.3697,47.9783,cellular,8862e302-4d4c-4108-9a77-a9e78db02bc1,KWI,100414,Mopub
94.128.181.158 HTTP/1.1,DE,2.184,1.096,160,0,1544804368953,29.3697,47.9783,cellular,d894f4f3-91f3-485f-90a8-5832208d534a,FRA,783426,Mopub
94.128.74.94 HTTP/1.1,DE,1.073,26.856,135,0,1544804368952,29.3697,47.9783,fixed,b406e57e-d539-4bca-8f74-6a9a1b169204,FRA,13224155,Mopub
94.129.149.56 HTTP/1.1,DE,35.101,12.794,222,0,1544804369059,29.3697,47.9783,cellular,3316cafd-68c2-47d3-83f5-33c28a3f8f35,FRA,783426,Mopub
37.37.109.74 HTTP/1.1,KW,3.530,22.105,49,0,1544804369059,29.3697,47.9783,fixed,509985e0-d84f-4e3f-986f-310603046606,KWI,13224155,Mopub
149.147.203.227 HTTP/1.1,KW,8.152,21.936,100,0,1544804369153,29.3697,47.9783,fixed,75f2ac4f-e2a3-4f5f-a9ce-328f8d64b90a,KWI,15846075,Mopub
188.236.225.190 HTTP/1.1,KW,17.541,33.738,40,0,1544804369359,29.3697,47.9783,cellular,28ecbe4f-c755-4154-9dd3-f8f903b0ca7e,KWI,15846075,Mopub
188.236.154.47 HTTP/1.1,KW,2.298,29.699,43,0,1544804369553,29.3697,47.9783,cellular,f474c120-a9d1-4054-913b-e862a8aab769,KWI,683207,Mopub
94.129.80.219 HTTP/1.1,DE,12.198,15.702,154,0,1544804369852,29.3697,47.9783,fixed,bfb3b93c-9d97-4a9f-bc60-853bd0dadd82,FRA,15846075,Mopub
37.231.198.35 HTTP/1.1,DE,7.561,10.437,141,0,1544804369852,29.3697,47.9783,cellular,5615cd5f-50dd-4b55-9964-b770b24a7d05,FRA,783426,Mopub
178.161.0.89 HTTP/1.1,KW,4.132,7.934,168,0,1544804369953,29.3697,47.9783,fixed,9033a416-ac74-4f29-a01f-e74b1007d518,KWI,15846075,Mopub
94.128.88.143 HTTP/1.1,DE,35.937,9.494,144,0,1544804370153,29.3697,47.9783,cellular,4437dd58-7b80-4252-9fcf-a12f7ea2787f,FRA,683207,Mopub
188.70.16.100 HTTP/1.1,DE,8.892,12.209,163,0,1544804370152,29.3697,47.9783,cellular,28540986-6867-4f0d-81b4-18396d09bf99,CDG,783426,Mopub
37.39.182.48 HTTP/1.1,KW,20.288,35.516,68,0,1544804370654,29.3697,47.9783,cellular,411eac53-5640-47d7-9281-68ea243bdece,KWI,100414,Mopub
37.231.21.21 HTTP/1.1,DE,6.055,13.253,161,0,1544804370754,29.3697,47.9783,cellular,b6eb42d4-4178-4a23-9a4a-26f6b819f67f,FRA,100665,Mopub
149.147.15.46 HTTP/1.1,KW,1.186,3.431,48,0,1544804370753,29.3697,47.9783,fixed,848b8174-a275-4cf3-9ded-80ba1772d812,KWI,783426,Mopub
94.128.54.184 HTTP/1.1,DE,1.376,14.349,143,0,1544804370859,29.3697,47.9783,cellular,60af7b9c-43da-4ecc-9193-157baa10f5e8,FRA,100359,Mopub
188.71.217.53 HTTP/1.1,DE,4.486,17.713,146,0,1544804370952,29.3697,47.9783,cellular,4234828e-a03b-48a0-972f-dd520f4ff297,CDG,783426,Mopub
178.161.110.73 HTTP/1.1,KW,6.230,5.192,58,0,1544804371054,29.3697,47.9783,fixed,a48ef5a7-c5bd-4403-9888-36b968ffbe0a,KWI,13224155,Mopub
188.71.246.20 HTTP/1.1,PL,18.399,33.828,148,0,1544804371454,29.3697,47.9783,cellular,ad0855eb-22b3-44ed-8c38-bd443552dbd6,CDG,783426,Mopub
188.71.237.13 HTTP/1.1,FR,0.125,5.453,1586,0,1544804371653,29.3697,47.9783,fixed,d588239c-018c-4cc1-a7f9-bf91153ae5ae,CDG,15846075,Mopub
188.236.202.160 HTTP/1.1,KW,7.823,12.718,52,0,1544804372159,29.3697,47.9783,cellular,24649c67-6758-408d-a009-e94a2550f1f1,KWI,100414,Mopub
94.128.85.27 HTTP/1.1,DE,18.570,12.663,150,0,1544804372153,29.3697,47.9783,cellular,fdc16217-8b35-4966-b2ea-17d15800a4b6,FRA,895897,Mopub
94.128.90.40 HTTP/1.1,DE,0.505,0.000,163,0,1544804372153,29.3697,47.9783,fixed,10313501-7542-45a6-8bce-67d078c855b3,FRA,15846075,Mopub
94.128.142.7 HTTP/1.1,DE,0.125,0.525,242,0,1544804372859,29.3697,47.9783,cellular,280ac068-c597-409e-a311-316efecc2144,FRA,15846075,Mopub
188.70.9.207 HTTP/1.1,US,6.364,18.081,162,0,1544804372961,29.3697,47.9783,fixed,ee29ccf3-f933-4d9d-9e72-51618f02185c,CDG,100414,Mopub
188.70.16.100 HTTP/1.1,DE,12.898,9.210,786,0,1544804372952,29.3697,47.9783,cellular,28540986-6867-4f0d-81b4-18396d09bf99,CDG,783426,Mopub
37.231.241.216 HTTP/1.1,DE,6.501,0.000,188,0,1544804373359,29.3697,47.9783,fixed,095fb399-276c-43d6-8273-c66c9f10eb3f,FRA,15846075,Mopub
188.70.32.80 HTTP/1.1,PL,2.225,13.365,176,0,1544804373559,29.3697,47.9783,cellular,252e2ba5-cb6b-4358-bb1c-419e50e14d31,CDG,15846075,Mopub
37.231.111.102 HTTP/1.1,DE,0.202,0.524,211,0,1544804373854,29.3697,47.9783,cellular,ad9de00f-f930-4bcb-bc99-76c3b9aee23d,FRA,14322858,Mopub
94.129.82.90 HTTP/1.1,DE,4.722,12.667,160,0,1544804373961,29.3697,47.9783,fixed,ae28a03a-3f9c-4b5b-ba7a-4a38f2af71f9,FRA,15846075,Mopub
94.128.86.2 HTTP/1.1,DE,12.610,24.498,121,0,1544804374354,29.3697,47.9783,cellular,1707f94c-6d4d-4475-b989-bd3ee9d9ccbf,FRA,14322858,Mopub
188.236.244.167 HTTP/1.1,KW,41.182,23.016,36,0,1544804374853,29.3697,47.9783,cellular,94e9867f-f651-4b61-a2a4-cca832b2c2fa,KWI,15846075,Mopub
188.70.18.218 HTTP/1.1,PL,23.674,28.162,240,0,1544804375053,29.3697,47.9783,fixed,2f25ba57-f8d7-472c-855a-7868e4d501fb,CDG,100665,Mopub
94.128.54.184 HTTP/1.1,DE,5.988,11.387,262,0,1544804375354,29.3697,47.9783,cellular,60af7b9c-43da-4ecc-9193-157baa10f5e8,FRA,100359,Mopub
37.231.166.217 HTTP/1.1,DE,6.078,0.000,151,0,1544804375359,29.3697,47.9783,cellular,46c1e7fc-443f-4206-83fb-ee9077452f93,FRA,100414,Mopub
188.236.61.152 HTTP/1.1,KW,13.185,15.654,62,0,1544804375653,29.3375,47.6581,cellular,d41c3bab-846c-4e68-a8bc-fa1d21d877bb,KWI,783426,Mopub
31.203.57.3 HTTP/1.1,KW,18.545,17.337,49,0,1544804375859,29.3697,47.9783,fixed,bce2bf5b-8d5b-427d-b1e4-6fcf9e6f1326,KWI,15846075,Mopub
37.231.78.232 HTTP/1.1,DE,11.747,54.143,259,0,1544804375952,29.3697,47.9783,cellular,9ff31ea5-cee7-4040-ace3-062d44964e6b,FRA,783426,Mopub
94.128.71.86 HTTP/1.1,DE,12.920,12.623,164,0,1544804376054,29.3697,47.9783,cellular,e9ef2d4d-420f-4b54-b73f-664218894c19,FRA,783426,Mopub
188.70.3.118 HTTP/1.1,US,2.486,2.026,182,0,1544804376153,29.3339,48.0761,cellular,d993cf3f-c1e6-4684-8ae7-740b69e4547c,CDG,783426,Mopub
94.128.101.77 HTTP/1.1,DE,1.139,25.948,135,0,1544804376152,29.3697,47.9783,fixed,f20e4bb3-b65a-432f-b717-db2dab2a2501,FRA,783426,Mopub
37.39.187.137 HTTP/1.1,KW,43.477,16.125,47,0,1544804376153,29.3697,47.9783,cellular,0dc18f74-f28e-4e39-85b4-e03123c2c1b2,KWI,683207,Mopub
37.231.186.1 HTTP/1.1,DE,5.892,14.158,172,0,1544804376253,29.3697,47.9783,fixed,9aa3006f-aaf4-417d-88e9-cbcf6d985c4d,FRA,683207,Mopub
37.231.54.78 HTTP/1.1,DE,4.861,0.000,240,0,1544804376252,29.3697,47.9783,fixed,fb63780b-5232-484b-8ea7-0bd0c727df8b,FRA,15846075,Mopub
188.71.246.20 HTTP/1.1,PL,22.730,33.464,357,0,1544804376653,29.3697,47.9783,cellular,ad0855eb-22b3-44ed-8c38-bd443552dbd6,CDG,783426,Mopub
37.231.88.122 HTTP/1.1,DE,8.446,12.856,154,0,1544804376959,29.3697,47.9783,fixed,40f5fc30-6033-46d0-ade1-841990f8b629,FRA,15846075,Mopub
94.128.180.124 HTTP/1.1,DE,2.456,20.268,149,0,1544804377454,29.3697,47.9783,cellular,8d6251f4-5007-4841-ba4a-61f35bc744bb,FRA,683207,Mopub
37.231.91.219 HTTP/1.1,DE,2.615,10.324,226,0,1544804377553,29.3697,47.9783,fixed,a4e434ed-77be-4af2-be33-ece93240518c,FRA,15846075,Mopub
94.128.67.72 HTTP/1.1,DE,1.325,4.979,872,0,1544804377659,29.3697,47.9783,cellular,a792c569-252d-42f3-9d49-be6a9d7cf99f,FRA,783426,Mopub
188.71.211.21 HTTP/1.1,US,14.377,31.863,185,0,1544804377654,29.3697,47.9783,cellular,b92ba5a5-86f0-4316-a375-f90e9970efa9,CDG,683207,Mopub
94.128.88.232 HTTP/1.1,DE,4.056,33.306,140,0,1544804377752,29.3697,47.9783,fixed,b22bbd45-494f-4607-89fc-1a02f505ab27,FRA,15846075,Mopub
37.39.129.20 HTTP/1.1,KW,1.456,4.199,80,0,1544804377953,29.3697,47.9783,cellular,55e8b62d-90d8-41f9-a047-4a165fa4de17,KWI,783426,Mopub
188.70.41.103 HTTP/1.1,PL,11.740,15.470,168,0,1544804378152,29.3697,47.9783,cellular,8bb79a37-5cf5-4fdc-9c5a-02a8eb049797,CDG,698059,Mopub
188.70.59.205 HTTP/1.1,FR,1.117,13.175,141,0,1544804378252,29.3697,47.9783,cellular,49cdf27d-fef7-42a5-ae9e-0cd0e5a7e1f1,CDG,683207,Mopub
188.71.208.123 HTTP/1.1,US,39.974,16.005,159,0,1544804378254,29.3697,47.9783,cellular,f5d84822-b51b-4352-8cf9-3780138b68f3,CDG,4276220,Mopub
94.128.67.172 HTTP/1.1,DE,7.063,8.199,150,0,1544804378454,29.3697,47.9783,cellular,934891b0-ab00-4189-8587-d43d920ec320,FRA,683207,Mopub
188.71.237.237 HTTP/1.1,US,2.744,18.671,170,0,1544804378653,29.3697,47.9783,cellular,1df69e6e-86ef-43da-a417-4742796cb236,CDG,783426,Mopub
37.39.131.50 HTTP/1.1,KW,0.143,16.134,51,0,1544804379053,29.3697,47.9783,fixed,38c0d40f-1d91-4e86-bed2-1b8cc6d6353e,KWI,1392935,Mopub
37.231.79.176 HTTP/1.1,DE,2.053,2.112,448,0,1544804379252,29.3697,47.9783,fixed,26e08c00-ad87-4da4-9067-6f0098d32e4f,FRA,100414,Mopub
37.39.157.50 HTTP/1.1,KW,14.356,9.836,44,0,1544804379354,29.3697,47.9783,fixed,e7b06376-9061-4579-b733-9a157ce0b91d,KWI,100414,Mopub
37.39.157.50 HTTP/1.1,KW,5.624,9.113,120,0,1544804379453,29.3697,47.9783,fixed,d25ae35a-f149-4aa3-b507-9c6220ab798e,KWI,100414,Mopub
94.128.182.253 HTTP/1.1,DE,28.726,23.506,145,0,1544804380152,29.3697,47.9783,fixed,f9163b93-4d09-489e-8b98-bb5a3b728b65,FRA,13224155,Mopub
188.70.61.153 HTTP/1.1,US,7.811,25.294,177,0,1544804380153,29.3697,47.9783,cellular,460482e0-a55d-4d74-8b75-bf9a8b63d9dd,CDG,100414,Mopub
188.236.103.129 HTTP/1.1,KW,7.490,29.790,44,0,1544804380153,29.3697,47.9783,cellular,057a591b-d416-464a-9db5-6ee774f81c85,KWI,13224155,Mopub
37.231.218.81 HTTP/1.1,DE,12.847,23.038,145,0,1544804380553,29.2958,48.0786,fixed,291df408-2856-4726-8cb4-73e5102521c2,FRA,100414,Mopub
94.128.147.118 HTTP/1.1,DE,22.795,11.572,140,0,1544804380754,29.3697,47.9783,cellular,f22b1095-5bf0-48f7-92ce-e47f600e664c,FRA,683207,Mopub
37.231.135.216 HTTP/1.1,DE,4.268,1.577,156,0,1544804380754,29.3697,47.9783,cellular,b3b35f3e-b4a0-470a-901b-ce5b8cd840f9,FRA,683207,Mopub
188.70.11.151 HTTP/1.1,FR,44.357,19.575,131,0,1544804381252,29.3697,47.9783,cellular,95dc67f0-abcb-4163-8043-b7851e47cdec,CDG,783426,Mopub
31.203.17.235 HTTP/1.1,KW,4.235,0.000,29,0,1544804381553,29.3697,47.9783,fixed,269607d1-f22b-40ac-b4a6-deac33bccbea,KWI,100414,Mopub
188.71.250.229 HTTP/1.1,PL,0.617,4.126,223,0,1544804381652,29.3697,47.9783,cellular,df94653e-db1b-46d4-9c4a-200e5fe43347,CDG,783426,Mopub
37.231.3.113 HTTP/1.1,DE,1.863,15.616,154,0,1544804381659,29.3697,47.9783,cellular,084f64e3-3dbe-4462-a5f4-91d506db48bf,FRA,683207,Mopub
188.70.21.61 HTTP/1.1,PL,12.876,22.464,301,0,1544804381953,29.3697,47.9783,fixed,cc6f2dc4-ba03-4bd5-8538-5cc891aa568b,CDG,100665,Mopub
188.236.209.138 HTTP/1.1,KW,3.394,16.176,38,0,1544804382253,29.3697,47.9783,cellular,f6b30b8c-6271-433d-ba65-374b70b58780,KWI,100414,Mopub
94.128.68.239 HTTP/1.1,DE,7.268,0.000,161,0,1544804382453,29.3697,47.9783,cellular,1850fb3b-871d-4755-b5eb-6b31c1879242,FRA,15846075,Mopub
94.129.71.188 HTTP/1.1,DE,6.604,9.984,160,0,1544804382459,29.3697,47.9783,cellular,9d5d28d2-dfa3-4ad1-b3db-cc95146d978b,FRA,100665,Mopub
94.128.182.107 HTTP/1.1,DE,3.655,8.972,162,0,1544804382554,29.3697,47.9783,fixed,0584ff5d-578b-43f6-bfa7-2513ec05805a,FRA,15112320,Mopub
37.37.109.74 HTTP/1.1,KW,8.406,17.081,36,0,1544804382753,29.3697,47.9783,fixed,509985e0-d84f-4e3f-986f-310603046606,KWI,13224155,Mopub
37.39.94.133 HTTP/1.1,KW,34.041,9.012,58,0,1544804383153,29.3375,47.6581,cellular,9f0b5b54-c1b6-49d1-b030-483ffe420c29,KWI,100665,Mopub
37.231.79.180 HTTP/1.1,DE,11.518,10.642,207,0,1544804383453,29.3697,47.9783,cellular,2cd2555a-9957-4bfa-85f0-163da7e99907,FRA,783426,Mopub
188.236.175.67 HTTP/1.1,KW,14.002,23.634,49,0,1544804383655,29.3697,47.9783,cellular,ebb89922-91a2-4405-a20e-fc9328dea806,KWI,100414,Mopub
188.236.150.180 HTTP/1.1,KW,7.255,26.244,79,0,1544804383853,29.3697,47.9783,fixed,f8bbf8c1-cb2f-48b0-85ea-03387ccdd9f9,KWI,100414,Mopub
188.71.233.179 HTTP/1.1,FR,5.571,4.826,181,0,1544804383959,29.3697,47.9783,cellular,cf9281ff-4931-4518-8f14-c8c14a172643,CDG,783426,Mopub
188.70.35.206 HTTP/1.1,US,3.011,0.658,303,0,1544804384054,29.3697,47.9783,cellular,f347af94-c993-4d3f-9dbc-984c8d21950b,CDG,783426,Mopub
